"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 33 ending August 15, 2020"	"2020/33"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 34 ending August 22, 2020"	"2020/34"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 36 ending September 05, 2020"	"2020/36"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 37 ending September 12, 2020"	"2020/37"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 38 ending September 19, 2020"	"2020/38"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 39 ending September 26, 2020"	"2020/39"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 40 ending October 03, 2020"	"2020/40"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 41 ending October 10, 2020"	"2020/41"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 42 ending October 17, 2020"	"2020/42"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 43 ending October 24, 2020"	"2020/43"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 44 ending October 31, 2020"	"2020/44"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 45 ending November 07, 2020"	"2020/45"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 46 ending November 14, 2020"	"2020/46"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 47 ending November 21, 2020"	"2020/47"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 48 ending November 28, 2020"	"2020/48"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 49 ending December 05, 2020"	"2020/49"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 50 ending December 12, 2020"	"2020/50"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 51 ending December 19, 2020"	"2020/51"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 52 ending December 26, 2020"	"2020/52"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2020 Week 53 ending January 02, 2021"	"2020/53"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 06 ending February 08, 2020"	"2020/06"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 11 ending March 14, 2020"	"2020/11"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 15 ending April 11, 2020"	"2020/15"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 17 ending April 25, 2020"	"2020/17"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 18 ending May 02, 2020"	"2020/18"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 25 ending June 20, 2020"	"2020/25"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 26 ending June 27, 2020"	"2020/26"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 36 ending September 05, 2020"	"2020/36"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 41 ending October 10, 2020"	"2020/41"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 42 ending October 17, 2020"	"2020/42"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 46 ending November 14, 2020"	"2020/46"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 47 ending November 21, 2020"	"2020/47"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 52 ending December 26, 2020"	"2020/52"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2020 Week 53 ending January 02, 2021"	"2020/53"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 01 ending January 04, 2020"	"2020/01"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 02 ending January 11, 2020"	"2020/02"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 03 ending January 18, 2020"	"2020/03"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 04 ending January 25, 2020"	"2020/04"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 05 ending February 01, 2020"	"2020/05"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 06 ending February 08, 2020"	"2020/06"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 07 ending February 15, 2020"	"2020/07"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 09 ending February 29, 2020"	"2020/09"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 10 ending March 07, 2020"	"2020/10"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 11 ending March 14, 2020"	"2020/11"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 12 ending March 21, 2020"	"2020/12"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 13 ending March 28, 2020"	"2020/13"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 14 ending April 04, 2020"	"2020/14"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 15 ending April 11, 2020"	"2020/15"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 16 ending April 18, 2020"	"2020/16"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 17 ending April 25, 2020"	"2020/17"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 18 ending May 02, 2020"	"2020/18"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 19 ending May 09, 2020"	"2020/19"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 20 ending May 16, 2020"	"2020/20"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 21 ending May 23, 2020"	"2020/21"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 22 ending May 30, 2020"	"2020/22"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 23 ending June 06, 2020"	"2020/23"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 24 ending June 13, 2020"	"2020/24"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 25 ending June 20, 2020"	"2020/25"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 26 ending June 27, 2020"	"2020/26"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 27 ending July 04, 2020"	"2020/27"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 28 ending July 11, 2020"	"2020/28"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 29 ending July 18, 2020"	"2020/29"	32	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 30 ending July 25, 2020"	"2020/30"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 31 ending August 01, 2020"	"2020/31"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 32 ending August 08, 2020"	"2020/32"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 33 ending August 15, 2020"	"2020/33"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 34 ending August 22, 2020"	"2020/34"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 35 ending August 29, 2020"	"2020/35"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 36 ending September 05, 2020"	"2020/36"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 37 ending September 12, 2020"	"2020/37"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 38 ending September 19, 2020"	"2020/38"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 39 ending September 26, 2020"	"2020/39"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 40 ending October 03, 2020"	"2020/40"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 41 ending October 10, 2020"	"2020/41"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 42 ending October 17, 2020"	"2020/42"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 43 ending October 24, 2020"	"2020/43"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 44 ending October 31, 2020"	"2020/44"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 45 ending November 07, 2020"	"2020/45"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 46 ending November 14, 2020"	"2020/46"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 47 ending November 21, 2020"	"2020/47"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 48 ending November 28, 2020"	"2020/48"	31	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 49 ending December 05, 2020"	"2020/49"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 50 ending December 12, 2020"	"2020/50"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 51 ending December 19, 2020"	"2020/51"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 52 ending December 26, 2020"	"2020/52"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2020 Week 53 ending January 02, 2021"	"2020/53"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 01 ending January 04, 2020"	"2020/01"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 02 ending January 11, 2020"	"2020/02"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 03 ending January 18, 2020"	"2020/03"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 04 ending January 25, 2020"	"2020/04"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 05 ending February 01, 2020"	"2020/05"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 06 ending February 08, 2020"	"2020/06"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 07 ending February 15, 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 08 ending February 22, 2020"	"2020/08"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 09 ending February 29, 2020"	"2020/09"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 10 ending March 07, 2020"	"2020/10"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 11 ending March 14, 2020"	"2020/11"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 12 ending March 21, 2020"	"2020/12"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 13 ending March 28, 2020"	"2020/13"	32	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 14 ending April 04, 2020"	"2020/14"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 15 ending April 11, 2020"	"2020/15"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 16 ending April 18, 2020"	"2020/16"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 17 ending April 25, 2020"	"2020/17"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 18 ending May 02, 2020"	"2020/18"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 19 ending May 09, 2020"	"2020/19"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 20 ending May 16, 2020"	"2020/20"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 21 ending May 23, 2020"	"2020/21"	34	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 22 ending May 30, 2020"	"2020/22"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 23 ending June 06, 2020"	"2020/23"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 24 ending June 13, 2020"	"2020/24"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 25 ending June 20, 2020"	"2020/25"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 26 ending June 27, 2020"	"2020/26"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 27 ending July 04, 2020"	"2020/27"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 28 ending July 11, 2020"	"2020/28"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 29 ending July 18, 2020"	"2020/29"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 30 ending July 25, 2020"	"2020/30"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 31 ending August 01, 2020"	"2020/31"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 32 ending August 08, 2020"	"2020/32"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 33 ending August 15, 2020"	"2020/33"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 34 ending August 22, 2020"	"2020/34"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 35 ending August 29, 2020"	"2020/35"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 36 ending September 05, 2020"	"2020/36"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 37 ending September 12, 2020"	"2020/37"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 38 ending September 19, 2020"	"2020/38"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 39 ending September 26, 2020"	"2020/39"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 40 ending October 03, 2020"	"2020/40"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 41 ending October 10, 2020"	"2020/41"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 42 ending October 17, 2020"	"2020/42"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 43 ending October 24, 2020"	"2020/43"	29	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 44 ending October 31, 2020"	"2020/44"	29	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 45 ending November 07, 2020"	"2020/45"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 46 ending November 14, 2020"	"2020/46"	34	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 47 ending November 21, 2020"	"2020/47"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 48 ending November 28, 2020"	"2020/48"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 49 ending December 05, 2020"	"2020/49"	31	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 50 ending December 12, 2020"	"2020/50"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 51 ending December 19, 2020"	"2020/51"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 52 ending December 26, 2020"	"2020/52"	32	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2020 Week 53 ending January 02, 2021"	"2020/53"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 01 ending January 04, 2020"	"2020/01"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 02 ending January 11, 2020"	"2020/02"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 03 ending January 18, 2020"	"2020/03"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 04 ending January 25, 2020"	"2020/04"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 05 ending February 01, 2020"	"2020/05"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 06 ending February 08, 2020"	"2020/06"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 07 ending February 15, 2020"	"2020/07"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 08 ending February 22, 2020"	"2020/08"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 09 ending February 29, 2020"	"2020/09"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 10 ending March 07, 2020"	"2020/10"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 11 ending March 14, 2020"	"2020/11"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 12 ending March 21, 2020"	"2020/12"	31	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 13 ending March 28, 2020"	"2020/13"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 14 ending April 04, 2020"	"2020/14"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 15 ending April 11, 2020"	"2020/15"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 16 ending April 18, 2020"	"2020/16"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 17 ending April 25, 2020"	"2020/17"	34	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 18 ending May 02, 2020"	"2020/18"	34	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 19 ending May 09, 2020"	"2020/19"	30	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 20 ending May 16, 2020"	"2020/20"	32	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 21 ending May 23, 2020"	"2020/21"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 22 ending May 30, 2020"	"2020/22"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 23 ending June 06, 2020"	"2020/23"	30	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 24 ending June 13, 2020"	"2020/24"	35	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 25 ending June 20, 2020"	"2020/25"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 26 ending June 27, 2020"	"2020/26"	41	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 27 ending July 04, 2020"	"2020/27"	35	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 28 ending July 11, 2020"	"2020/28"	40	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 29 ending July 18, 2020"	"2020/29"	35	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2020 Week 30 ending July 25, 2020"	"2020/30"	19	Not Applicable	Not Applicable
