"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 17 ending April 28, 2018"	"2018/17"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 19 ending May 12, 2018"	"2018/19"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 21 ending May 26, 2018"	"2018/21"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 22 ending June 02, 2018"	"2018/22"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 23 ending June 09, 2018"	"2018/23"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 26 ending June 30, 2018"	"2018/26"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 28 ending July 14, 2018"	"2018/28"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 29 ending July 21, 2018"	"2018/29"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 30 ending July 28, 2018"	"2018/30"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 31 ending August 04, 2018"	"2018/31"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 32 ending August 11, 2018"	"2018/32"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 35 ending September 01, 2018"	"2018/35"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 36 ending September 08, 2018"	"2018/36"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 37 ending September 15, 2018"	"2018/37"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 38 ending September 22, 2018"	"2018/38"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 40 ending October 06, 2018"	"2018/40"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 41 ending October 13, 2018"	"2018/41"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 42 ending October 20, 2018"	"2018/42"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 46 ending November 17, 2018"	"2018/46"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 47 ending November 24, 2018"	"2018/47"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 48 ending December 01, 2018"	"2018/48"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 49 ending December 08, 2018"	"2018/49"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 50 ending December 15, 2018"	"2018/50"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 51 ending December 22, 2018"	"2018/51"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"45-49 years"	"45-49"	"2018 Week 52 ending December 29, 2018"	"2018/52"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 01 ending January 06, 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 02 ending January 13, 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 03 ending January 20, 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 04 ending January 27, 2018"	"2018/04"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 05 ending February 03, 2018"	"2018/05"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 06 ending February 10, 2018"	"2018/06"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 07 ending February 17, 2018"	"2018/07"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 08 ending February 24, 2018"	"2018/08"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 09 ending March 03, 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 10 ending March 10, 2018"	"2018/10"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 11 ending March 17, 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 12 ending March 24, 2018"	"2018/12"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 13 ending March 31, 2018"	"2018/13"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 14 ending April 07, 2018"	"2018/14"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 15 ending April 14, 2018"	"2018/15"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 16 ending April 21, 2018"	"2018/16"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 17 ending April 28, 2018"	"2018/17"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 18 ending May 05, 2018"	"2018/18"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 19 ending May 12, 2018"	"2018/19"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 20 ending May 19, 2018"	"2018/20"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 21 ending May 26, 2018"	"2018/21"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 22 ending June 02, 2018"	"2018/22"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 23 ending June 09, 2018"	"2018/23"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 24 ending June 16, 2018"	"2018/24"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 25 ending June 23, 2018"	"2018/25"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 26 ending June 30, 2018"	"2018/26"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 27 ending July 07, 2018"	"2018/27"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 28 ending July 14, 2018"	"2018/28"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 29 ending July 21, 2018"	"2018/29"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 30 ending July 28, 2018"	"2018/30"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 31 ending August 04, 2018"	"2018/31"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 32 ending August 11, 2018"	"2018/32"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 33 ending August 18, 2018"	"2018/33"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 34 ending August 25, 2018"	"2018/34"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 35 ending September 01, 2018"	"2018/35"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 36 ending September 08, 2018"	"2018/36"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 37 ending September 15, 2018"	"2018/37"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 38 ending September 22, 2018"	"2018/38"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 39 ending September 29, 2018"	"2018/39"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 40 ending October 06, 2018"	"2018/40"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 41 ending October 13, 2018"	"2018/41"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 42 ending October 20, 2018"	"2018/42"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 43 ending October 27, 2018"	"2018/43"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 44 ending November 03, 2018"	"2018/44"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 45 ending November 10, 2018"	"2018/45"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 46 ending November 17, 2018"	"2018/46"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 47 ending November 24, 2018"	"2018/47"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 48 ending December 01, 2018"	"2018/48"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 49 ending December 08, 2018"	"2018/49"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 50 ending December 15, 2018"	"2018/50"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 51 ending December 22, 2018"	"2018/51"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"50-54 years"	"50-54"	"2018 Week 52 ending December 29, 2018"	"2018/52"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 01 ending January 06, 2018"	"2018/01"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 02 ending January 13, 2018"	"2018/02"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 03 ending January 20, 2018"	"2018/03"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 04 ending January 27, 2018"	"2018/04"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 05 ending February 03, 2018"	"2018/05"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 06 ending February 10, 2018"	"2018/06"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 07 ending February 17, 2018"	"2018/07"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 08 ending February 24, 2018"	"2018/08"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 09 ending March 03, 2018"	"2018/09"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 10 ending March 10, 2018"	"2018/10"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 11 ending March 17, 2018"	"2018/11"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 12 ending March 24, 2018"	"2018/12"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 13 ending March 31, 2018"	"2018/13"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 14 ending April 07, 2018"	"2018/14"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 15 ending April 14, 2018"	"2018/15"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 16 ending April 21, 2018"	"2018/16"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 17 ending April 28, 2018"	"2018/17"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 18 ending May 05, 2018"	"2018/18"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 19 ending May 12, 2018"	"2018/19"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 20 ending May 19, 2018"	"2018/20"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 21 ending May 26, 2018"	"2018/21"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 22 ending June 02, 2018"	"2018/22"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 23 ending June 09, 2018"	"2018/23"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 24 ending June 16, 2018"	"2018/24"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 25 ending June 23, 2018"	"2018/25"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 26 ending June 30, 2018"	"2018/26"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 27 ending July 07, 2018"	"2018/27"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 28 ending July 14, 2018"	"2018/28"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 29 ending July 21, 2018"	"2018/29"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 30 ending July 28, 2018"	"2018/30"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 31 ending August 04, 2018"	"2018/31"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 32 ending August 11, 2018"	"2018/32"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 33 ending August 18, 2018"	"2018/33"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 34 ending August 25, 2018"	"2018/34"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 35 ending September 01, 2018"	"2018/35"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 36 ending September 08, 2018"	"2018/36"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 37 ending September 15, 2018"	"2018/37"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 38 ending September 22, 2018"	"2018/38"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 39 ending September 29, 2018"	"2018/39"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 40 ending October 06, 2018"	"2018/40"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 41 ending October 13, 2018"	"2018/41"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 42 ending October 20, 2018"	"2018/42"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 43 ending October 27, 2018"	"2018/43"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 44 ending November 03, 2018"	"2018/44"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 45 ending November 10, 2018"	"2018/45"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 46 ending November 17, 2018"	"2018/46"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 47 ending November 24, 2018"	"2018/47"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 48 ending December 01, 2018"	"2018/48"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 49 ending December 08, 2018"	"2018/49"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 50 ending December 15, 2018"	"2018/50"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 51 ending December 22, 2018"	"2018/51"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"55-59 years"	"55-59"	"2018 Week 52 ending December 29, 2018"	"2018/52"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 01 ending January 06, 2018"	"2018/01"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 02 ending January 13, 2018"	"2018/02"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 03 ending January 20, 2018"	"2018/03"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 04 ending January 27, 2018"	"2018/04"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 05 ending February 03, 2018"	"2018/05"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 06 ending February 10, 2018"	"2018/06"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 07 ending February 17, 2018"	"2018/07"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 08 ending February 24, 2018"	"2018/08"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 09 ending March 03, 2018"	"2018/09"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 10 ending March 10, 2018"	"2018/10"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 11 ending March 17, 2018"	"2018/11"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 12 ending March 24, 2018"	"2018/12"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 13 ending March 31, 2018"	"2018/13"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 14 ending April 07, 2018"	"2018/14"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 15 ending April 14, 2018"	"2018/15"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 16 ending April 21, 2018"	"2018/16"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 17 ending April 28, 2018"	"2018/17"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 18 ending May 05, 2018"	"2018/18"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 19 ending May 12, 2018"	"2018/19"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 20 ending May 19, 2018"	"2018/20"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 21 ending May 26, 2018"	"2018/21"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 22 ending June 02, 2018"	"2018/22"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 23 ending June 09, 2018"	"2018/23"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 24 ending June 16, 2018"	"2018/24"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 25 ending June 23, 2018"	"2018/25"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 26 ending June 30, 2018"	"2018/26"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 27 ending July 07, 2018"	"2018/27"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 28 ending July 14, 2018"	"2018/28"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 29 ending July 21, 2018"	"2018/29"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 30 ending July 28, 2018"	"2018/30"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 31 ending August 04, 2018"	"2018/31"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 32 ending August 11, 2018"	"2018/32"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 33 ending August 18, 2018"	"2018/33"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 34 ending August 25, 2018"	"2018/34"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 35 ending September 01, 2018"	"2018/35"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 36 ending September 08, 2018"	"2018/36"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 37 ending September 15, 2018"	"2018/37"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 38 ending September 22, 2018"	"2018/38"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 39 ending September 29, 2018"	"2018/39"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 40 ending October 06, 2018"	"2018/40"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 41 ending October 13, 2018"	"2018/41"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 42 ending October 20, 2018"	"2018/42"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 43 ending October 27, 2018"	"2018/43"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 44 ending November 03, 2018"	"2018/44"	49	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 45 ending November 10, 2018"	"2018/45"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 46 ending November 17, 2018"	"2018/46"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 47 ending November 24, 2018"	"2018/47"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 48 ending December 01, 2018"	"2018/48"	57	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 49 ending December 08, 2018"	"2018/49"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 50 ending December 15, 2018"	"2018/50"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 51 ending December 22, 2018"	"2018/51"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"60-64 years "	"60-64"	"2018 Week 52 ending December 29, 2018"	"2018/52"	39	Not Applicable	Not Applicable
