"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 18 ending May 05, 2018"	"2018/18"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 19 ending May 12, 2018"	"2018/19"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 20 ending May 19, 2018"	"2018/20"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 22 ending June 02, 2018"	"2018/22"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 23 ending June 09, 2018"	"2018/23"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 24 ending June 16, 2018"	"2018/24"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 26 ending June 30, 2018"	"2018/26"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 27 ending July 07, 2018"	"2018/27"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 28 ending July 14, 2018"	"2018/28"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 29 ending July 21, 2018"	"2018/29"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 30 ending July 28, 2018"	"2018/30"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 31 ending August 04, 2018"	"2018/31"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 32 ending August 11, 2018"	"2018/32"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 33 ending August 18, 2018"	"2018/33"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 34 ending August 25, 2018"	"2018/34"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 35 ending September 01, 2018"	"2018/35"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 36 ending September 08, 2018"	"2018/36"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 37 ending September 15, 2018"	"2018/37"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 38 ending September 22, 2018"	"2018/38"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 39 ending September 29, 2018"	"2018/39"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 40 ending October 06, 2018"	"2018/40"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 41 ending October 13, 2018"	"2018/41"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 42 ending October 20, 2018"	"2018/42"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 43 ending October 27, 2018"	"2018/43"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 44 ending November 03, 2018"	"2018/44"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 45 ending November 10, 2018"	"2018/45"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 46 ending November 17, 2018"	"2018/46"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 47 ending November 24, 2018"	"2018/47"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 48 ending December 01, 2018"	"2018/48"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 49 ending December 08, 2018"	"2018/49"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 50 ending December 15, 2018"	"2018/50"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 51 ending December 22, 2018"	"2018/51"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"< 1 year"	"1"	"2018 Week 52 ending December 29, 2018"	"2018/52"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 25 ending June 23, 2018"	"2018/25"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 32 ending August 11, 2018"	"2018/32"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 39 ending September 29, 2018"	"2018/39"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 44 ending November 03, 2018"	"2018/44"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 45 ending November 10, 2018"	"2018/45"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2018 Week 46 ending November 17, 2018"	"2018/46"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 01 ending January 06, 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 02 ending January 13, 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 03 ending January 20, 2018"	"2018/03"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 04 ending January 27, 2018"	"2018/04"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 06 ending February 10, 2018"	"2018/06"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 07 ending February 17, 2018"	"2018/07"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 08 ending February 24, 2018"	"2018/08"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 09 ending March 03, 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 11 ending March 17, 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 12 ending March 24, 2018"	"2018/12"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 14 ending April 07, 2018"	"2018/14"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 15 ending April 14, 2018"	"2018/15"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 16 ending April 21, 2018"	"2018/16"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 17 ending April 28, 2018"	"2018/17"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 18 ending May 05, 2018"	"2018/18"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 19 ending May 12, 2018"	"2018/19"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 21 ending May 26, 2018"	"2018/21"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 22 ending June 02, 2018"	"2018/22"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 23 ending June 09, 2018"	"2018/23"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 24 ending June 16, 2018"	"2018/24"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 25 ending June 23, 2018"	"2018/25"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 26 ending June 30, 2018"	"2018/26"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 27 ending July 07, 2018"	"2018/27"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 28 ending July 14, 2018"	"2018/28"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 30 ending July 28, 2018"	"2018/30"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 31 ending August 04, 2018"	"2018/31"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 33 ending August 18, 2018"	"2018/33"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 34 ending August 25, 2018"	"2018/34"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 35 ending September 01, 2018"	"2018/35"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 36 ending September 08, 2018"	"2018/36"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 37 ending September 15, 2018"	"2018/37"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 38 ending September 22, 2018"	"2018/38"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 39 ending September 29, 2018"	"2018/39"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 40 ending October 06, 2018"	"2018/40"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 41 ending October 13, 2018"	"2018/41"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 42 ending October 20, 2018"	"2018/42"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 43 ending October 27, 2018"	"2018/43"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 44 ending November 03, 2018"	"2018/44"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 45 ending November 10, 2018"	"2018/45"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 46 ending November 17, 2018"	"2018/46"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 47 ending November 24, 2018"	"2018/47"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 48 ending December 01, 2018"	"2018/48"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 50 ending December 15, 2018"	"2018/50"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 51 ending December 22, 2018"	"2018/51"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2018 Week 52 ending December 29, 2018"	"2018/52"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 01 ending January 06, 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 02 ending January 13, 2018"	"2018/02"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 03 ending January 20, 2018"	"2018/03"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 04 ending January 27, 2018"	"2018/04"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 05 ending February 03, 2018"	"2018/05"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 07 ending February 17, 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 08 ending February 24, 2018"	"2018/08"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 09 ending March 03, 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 10 ending March 10, 2018"	"2018/10"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 11 ending March 17, 2018"	"2018/11"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 12 ending March 24, 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 13 ending March 31, 2018"	"2018/13"	11	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 14 ending April 07, 2018"	"2018/14"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 15 ending April 14, 2018"	"2018/15"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 16 ending April 21, 2018"	"2018/16"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 17 ending April 28, 2018"	"2018/17"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 18 ending May 05, 2018"	"2018/18"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 19 ending May 12, 2018"	"2018/19"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 20 ending May 19, 2018"	"2018/20"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 21 ending May 26, 2018"	"2018/21"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 22 ending June 02, 2018"	"2018/22"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 23 ending June 09, 2018"	"2018/23"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 24 ending June 16, 2018"	"2018/24"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 25 ending June 23, 2018"	"2018/25"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 26 ending June 30, 2018"	"2018/26"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 27 ending July 07, 2018"	"2018/27"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 28 ending July 14, 2018"	"2018/28"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 29 ending July 21, 2018"	"2018/29"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 30 ending July 28, 2018"	"2018/30"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 31 ending August 04, 2018"	"2018/31"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 32 ending August 11, 2018"	"2018/32"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 33 ending August 18, 2018"	"2018/33"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 34 ending August 25, 2018"	"2018/34"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 35 ending September 01, 2018"	"2018/35"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 36 ending September 08, 2018"	"2018/36"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 37 ending September 15, 2018"	"2018/37"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 38 ending September 22, 2018"	"2018/38"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 39 ending September 29, 2018"	"2018/39"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 40 ending October 06, 2018"	"2018/40"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 41 ending October 13, 2018"	"2018/41"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 42 ending October 20, 2018"	"2018/42"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 43 ending October 27, 2018"	"2018/43"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 44 ending November 03, 2018"	"2018/44"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 45 ending November 10, 2018"	"2018/45"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 46 ending November 17, 2018"	"2018/46"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 47 ending November 24, 2018"	"2018/47"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 48 ending December 01, 2018"	"2018/48"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 49 ending December 08, 2018"	"2018/49"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 50 ending December 15, 2018"	"2018/50"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 51 ending December 22, 2018"	"2018/51"	15	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2018 Week 52 ending December 29, 2018"	"2018/52"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 01 ending January 06, 2018"	"2018/01"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 02 ending January 13, 2018"	"2018/02"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 03 ending January 20, 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 04 ending January 27, 2018"	"2018/04"	28	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 05 ending February 03, 2018"	"2018/05"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 06 ending February 10, 2018"	"2018/06"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 07 ending February 17, 2018"	"2018/07"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 08 ending February 24, 2018"	"2018/08"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 09 ending March 03, 2018"	"2018/09"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 10 ending March 10, 2018"	"2018/10"	20	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 11 ending March 17, 2018"	"2018/11"	13	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 12 ending March 24, 2018"	"2018/12"	27	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 13 ending March 31, 2018"	"2018/13"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 14 ending April 07, 2018"	"2018/14"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 15 ending April 14, 2018"	"2018/15"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 16 ending April 21, 2018"	"2018/16"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 17 ending April 28, 2018"	"2018/17"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 18 ending May 05, 2018"	"2018/18"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 19 ending May 12, 2018"	"2018/19"	31	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 20 ending May 19, 2018"	"2018/20"	12	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 21 ending May 26, 2018"	"2018/21"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 22 ending June 02, 2018"	"2018/22"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 23 ending June 09, 2018"	"2018/23"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 24 ending June 16, 2018"	"2018/24"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 25 ending June 23, 2018"	"2018/25"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 26 ending June 30, 2018"	"2018/26"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 27 ending July 07, 2018"	"2018/27"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 28 ending July 14, 2018"	"2018/28"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 29 ending July 21, 2018"	"2018/29"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 30 ending July 28, 2018"	"2018/30"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 31 ending August 04, 2018"	"2018/31"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 32 ending August 11, 2018"	"2018/32"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 33 ending August 18, 2018"	"2018/33"	16	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 34 ending August 25, 2018"	"2018/34"	24	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 35 ending September 01, 2018"	"2018/35"	21	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 36 ending September 08, 2018"	"2018/36"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 37 ending September 15, 2018"	"2018/37"	30	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 38 ending September 22, 2018"	"2018/38"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 39 ending September 29, 2018"	"2018/39"	14	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 40 ending October 06, 2018"	"2018/40"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 41 ending October 13, 2018"	"2018/41"	17	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 42 ending October 20, 2018"	"2018/42"	26	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 43 ending October 27, 2018"	"2018/43"	22	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 44 ending November 03, 2018"	"2018/44"	25	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 45 ending November 10, 2018"	"2018/45"	29	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 46 ending November 17, 2018"	"2018/46"	23	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 47 ending November 24, 2018"	"2018/47"	19	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 48 ending December 01, 2018"	"2018/48"	10	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2018 Week 49 ending December 08, 2018"	"2018/49"	20	Not Applicable	Not Applicable
