"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"1968"	"1968"	"California"	"06"	"15-19 years"	"15-19"	1757	1735566	101.2
	"1968"	"1968"	"California"	"06"	"20-24 years"	"20-24"	2153	1615285	133.3
	"1968"	"1968"	"California"	"06"	"25-34 years"	"25-34"	3565	2542180	140.2
	"1968"	"1968"	"California"	"06"	"35-44 years"	"35-44"	6897	2401387	287.2
	"1968"	"1968"	"California"	"06"	"45-54 years"	"45-54"	15347	2282782	672.3
	"1968"	"1968"	"California"	"06"	"55-64 years"	"55-64"	25784	1643150	1569.2
	"1968"	"1968"	"California"	"06"	"65-74 years"	"65-74"	35781	1071169	3340.4
	"1968"	"1968"	"California"	"06"	"75-84 years"	"75-84"	40000	532963	7505.2
	"1968"	"1968"	"California"	"06"	"85+ years"	"85+"	20441	115273	17732.7
	"1968"	"1968"	"California"	"06"	"Not Stated"	"NS"	38	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"California"	"06"			160806	19577730	821.4
	"1968"	"1968"	"Colorado"	"08"	"< 1 year"	"1"	762	36948	2062.4
	"1968"	"1968"	"Colorado"	"08"	"1-4 years"	"1-4"	138	150653	91.6
	"1968"	"1968"	"Colorado"	"08"	"5-9 years"	"5-9"	88	226022	38.9
	"1968"	"1968"	"Colorado"	"08"	"10-14 years"	"10-14"	87	224982	38.7
	"1968"	"1968"	"Colorado"	"08"	"15-19 years"	"15-19"	219	201812	108.5
	"1968"	"1968"	"Colorado"	"08"	"20-24 years"	"20-24"	250	179997	138.9
	"1968"	"1968"	"Colorado"	"08"	"25-34 years"	"25-34"	386	256747	150.3
	"1968"	"1968"	"Colorado"	"08"	"35-44 years"	"35-44"	744	251488	295.8
	"1968"	"1968"	"Colorado"	"08"	"45-54 years"	"45-54"	1501	223266	672.3
	"1968"	"1968"	"Colorado"	"08"	"55-64 years"	"55-64"	2494	163951	1521.2
	"1968"	"1968"	"Colorado"	"08"	"65-74 years"	"65-74"	3756	108744	3454.0
	"1968"	"1968"	"Colorado"	"08"	"75-84 years"	"75-84"	4613	59502	7752.7
	"1968"	"1968"	"Colorado"	"08"	"85+ years"	"85+"	2686	13692	19617.3
	"1968"	"1968"	"Colorado"	"08"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Colorado"	"08"			17726	2097804	845.0
	"1968"	"1968"	"Connecticut"	"09"	"< 1 year"	"1"	934	49056	1903.9
	"1968"	"1968"	"Connecticut"	"09"	"1-4 years"	"1-4"	136	224592	60.6
	"1968"	"1968"	"Connecticut"	"09"	"5-9 years"	"5-9"	98	305138	32.1
	"1968"	"1968"	"Connecticut"	"09"	"10-14 years"	"10-14"	89	297478	29.9
	"1968"	"1968"	"Connecticut"	"09"	"15-19 years"	"15-19"	199	250613	79.4
	"1968"	"1968"	"Connecticut"	"09"	"20-24 years"	"20-24"	243	214713	113.2
	"1968"	"1968"	"Connecticut"	"09"	"25-34 years"	"25-34"	407	362836	112.2
	"1968"	"1968"	"Connecticut"	"09"	"35-44 years"	"35-44"	903	367603	245.6
	"1968"	"1968"	"Connecticut"	"09"	"45-54 years"	"45-54"	2406	377951	636.6
	"1968"	"1968"	"Connecticut"	"09"	"55-64 years"	"55-64"	4223	271383	1556.1
	"1968"	"1968"	"Connecticut"	"09"	"65-74 years"	"65-74"	6396	172187	3714.6
	"1968"	"1968"	"Connecticut"	"09"	"75-84 years"	"75-84"	7193	89176	8066.1
	"1968"	"1968"	"Connecticut"	"09"	"85+ years"	"85+"	3557	17888	19884.8
	"1968"	"1968"	"Connecticut"	"09"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Connecticut"	"09"			26790	3000614	892.8
	"1968"	"1968"	"Delaware"	"10"	"< 1 year"	"1"	199	9846	2021.1
	"1968"	"1968"	"Delaware"	"10"	"1-4 years"	"1-4"	27	41061	65.8
	"1968"	"1968"	"Delaware"	"10"	"5-9 years"	"5-9"	23	58331	39.4
	"1968"	"1968"	"Delaware"	"10"	"10-14 years"	"10-14"	22	56990	38.6
	"1968"	"1968"	"Delaware"	"10"	"15-19 years"	"15-19"	34	46704	72.8
	"1968"	"1968"	"Delaware"	"10"	"20-24 years"	"20-24"	47	38699	121.5
	"1968"	"1968"	"Delaware"	"10"	"25-34 years"	"25-34"	109	66312	164.4
	"1968"	"1968"	"Delaware"	"10"	"35-44 years"	"35-44"	226	65966	342.6
	"1968"	"1968"	"Delaware"	"10"	"45-54 years"	"45-54"	566	60672	932.9
	"1968"	"1968"	"Delaware"	"10"	"55-64 years"	"55-64"	797	41197	1934.6
	"1968"	"1968"	"Delaware"	"10"	"65-74 years"	"65-74"	1208	26364	4582.0
	"1968"	"1968"	"Delaware"	"10"	"75-84 years"	"75-84"	1096	12876	8512.0
	"1968"	"1968"	"Delaware"	"10"	"85+ years"	"85+"	537	2768	19400.3
	"1968"	"1968"	"Delaware"	"10"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Delaware"	"10"			4896	527786	927.6
	"1968"	"1968"	"District of Columbia"	"11"	"< 1 year"	"1"	387	14928	2592.4
	"1968"	"1968"	"District of Columbia"	"11"	"1-4 years"	"1-4"	53	55565	95.4
	"1968"	"1968"	"District of Columbia"	"11"	"5-9 years"	"5-9"	32	67812	47.2
	"1968"	"1968"	"District of Columbia"	"11"	"10-14 years"	"10-14"	31	64771	47.9
	"1968"	"1968"	"District of Columbia"	"11"	"15-19 years"	"15-19"	81	64263	126.0
	"1968"	"1968"	"District of Columbia"	"11"	"20-24 years"	"20-24"	128	78701	162.6
	"1968"	"1968"	"District of Columbia"	"11"	"25-34 years"	"25-34"	273	111156	245.6
	"1968"	"1968"	"District of Columbia"	"11"	"35-44 years"	"35-44"	635	88301	719.1
	"1968"	"1968"	"District of Columbia"	"11"	"45-54 years"	"45-54"	1189	84947	1399.7
	"1968"	"1968"	"District of Columbia"	"11"	"55-64 years"	"55-64"	1656	71318	2322.0
	"1968"	"1968"	"District of Columbia"	"11"	"65-74 years"	"65-74"	1810	45863	3946.5
	"1968"	"1968"	"District of Columbia"	"11"	"75-84 years"	"75-84"	1661	20460	8118.3
	"1968"	"1968"	"District of Columbia"	"11"	"85+ years"	"85+"	866	4601	18822.0
	"1968"	"1968"	"District of Columbia"	"11"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"District of Columbia"	"11"			8805	772686	1139.5
	"1968"	"1968"	"Florida"	"12"	"< 1 year"	"1"	2460	101990	2412.0
	"1968"	"1968"	"Florida"	"12"	"1-4 years"	"1-4"	497	405820	122.5
	"1968"	"1968"	"Florida"	"12"	"5-9 years"	"5-9"	313	604869	51.7
	"1968"	"1968"	"Florida"	"12"	"10-14 years"	"10-14"	316	610336	51.8
	"1968"	"1968"	"Florida"	"12"	"15-19 years"	"15-19"	674	523143	128.8
	"1968"	"1968"	"Florida"	"12"	"20-24 years"	"20-24"	673	431929	155.8
	"1968"	"1968"	"Florida"	"12"	"25-34 years"	"25-34"	1266	691211	183.2
	"1968"	"1968"	"Florida"	"12"	"35-44 years"	"35-44"	2663	734180	362.7
	"1968"	"1968"	"Florida"	"12"	"45-54 years"	"45-54"	5919	712102	831.2
	"1968"	"1968"	"Florida"	"12"	"55-64 years"	"55-64"	10969	650161	1687.1
	"1968"	"1968"	"Florida"	"12"	"65-74 years"	"65-74"	18717	584892	3200.1
	"1968"	"1968"	"Florida"	"12"	"75-84 years"	"75-84"	17755	253986	6990.5
	"1968"	"1968"	"Florida"	"12"	"85+ years"	"85+"	7443	43171	17240.7
	"1968"	"1968"	"Florida"	"12"	"Not Stated"	"NS"	15	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Florida"	"12"			69680	6347790	1097.7
	"1968"	"1968"	"Georgia"	"13"	"< 1 year"	"1"	2219	87458	2537.2
	"1968"	"1968"	"Georgia"	"13"	"1-4 years"	"1-4"	420	351378	119.5
	"1968"	"1968"	"Georgia"	"13"	"5-9 years"	"5-9"	273	470544	58.0
	"1968"	"1968"	"Georgia"	"13"	"10-14 years"	"10-14"	251	461580	54.4
	"1968"	"1968"	"Georgia"	"13"	"15-19 years"	"15-19"	570	416263	136.9
	"1968"	"1968"	"Georgia"	"13"	"20-24 years"	"20-24"	655	394228	166.1
	"1968"	"1968"	"Georgia"	"13"	"25-34 years"	"25-34"	1207	570216	211.7
	"1968"	"1968"	"Georgia"	"13"	"35-44 years"	"35-44"	2319	512549	452.4
	"1968"	"1968"	"Georgia"	"13"	"45-54 years"	"45-54"	4647	467190	994.7
	"1968"	"1968"	"Georgia"	"13"	"55-64 years"	"55-64"	7500	367157	2042.7
	"1968"	"1968"	"Georgia"	"13"	"65-74 years"	"65-74"	9210	223710	4116.9
	"1968"	"1968"	"Georgia"	"13"	"75-84 years"	"75-84"	8167	100678	8112.0
	"1968"	"1968"	"Georgia"	"13"	"85+ years"	"85+"	3878	22125	17527.7
	"1968"	"1968"	"Georgia"	"13"	"Not Stated"	"NS"	69	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Georgia"	"13"			41385	4445076	931.0
	"1968"	"1968"	"Hawaii"	"15"	"< 1 year"	"1"	264	14532	1816.7
	"1968"	"1968"	"Hawaii"	"15"	"1-4 years"	"1-4"	45	58282	77.2
	"1968"	"1968"	"Hawaii"	"15"	"5-9 years"	"5-9"	39	84500	46.2
	"1968"	"1968"	"Hawaii"	"15"	"10-14 years"	"10-14"	22	78874	27.9
	"1968"	"1968"	"Hawaii"	"15"	"15-19 years"	"15-19"	58	68681	84.4
	"1968"	"1968"	"Hawaii"	"15"	"20-24 years"	"20-24"	68	74928	90.8
	"1968"	"1968"	"Hawaii"	"15"	"25-34 years"	"25-34"	117	99336	117.8
	"1968"	"1968"	"Hawaii"	"15"	"35-44 years"	"35-44"	221	98609	224.1
	"1968"	"1968"	"Hawaii"	"15"	"45-54 years"	"45-54"	478	79993	597.6
	"1968"	"1968"	"Hawaii"	"15"	"55-64 years"	"55-64"	715	51012	1401.6
	"1968"	"1968"	"Hawaii"	"15"	"65-74 years"	"65-74"	862	27403	3145.6
	"1968"	"1968"	"Hawaii"	"15"	"75-84 years"	"75-84"	818	10568	7740.3
	"1968"	"1968"	"Hawaii"	"15"	"85+ years"	"85+"	404	2223	18173.6
	"1968"	"1968"	"Hawaii"	"15"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Hawaii"	"15"			4113	748941	549.2
	"1968"	"1968"	"Idaho"	"16"	"< 1 year"	"1"	242	13120	1844.5
	"1968"	"1968"	"Idaho"	"16"	"1-4 years"	"1-4"	55	50030	109.9
	"1968"	"1968"	"Idaho"	"16"	"5-9 years"	"5-9"	29	72286	40.1
	"1968"	"1968"	"Idaho"	"16"	"10-14 years"	"10-14"	41	77545	52.9
	"1968"	"1968"	"Idaho"	"16"	"15-19 years"	"15-19"	86	70042	122.8
	"1968"	"1968"	"Idaho"	"16"	"20-24 years"	"20-24"	82	45947	178.5
	"1968"	"1968"	"Idaho"	"16"	"25-34 years"	"25-34"	132	75228	175.5
	"1968"	"1968"	"Idaho"	"16"	"35-44 years"	"35-44"	190	73988	256.8
	"1968"	"1968"	"Idaho"	"16"	"45-54 years"	"45-54"	479	76714	624.4
	"1968"	"1968"	"Idaho"	"16"	"55-64 years"	"55-64"	845	63522	1330.2
	"1968"	"1968"	"Idaho"	"16"	"65-74 years"	"65-74"	1299	38212	3399.5
	"1968"	"1968"	"Idaho"	"16"	"75-84 years"	"75-84"	1617	21711	7447.8
	"1968"	"1968"	"Idaho"	"16"	"85+ years"	"85+"	913	4609	19809.1
	"1968"	"1968"	"Idaho"	"16"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Idaho"	"16"			6012	682954	880.3
	"1968"	"1968"	"Illinois"	"17"	"< 1 year"	"1"	4536	193520	2343.9
	"1968"	"1968"	"Illinois"	"17"	"1-4 years"	"1-4"	730	800383	91.2
	"1968"	"1968"	"Illinois"	"17"	"5-9 years"	"5-9"	462	1133527	40.8
	"1968"	"1968"	"Illinois"	"17"	"10-14 years"	"10-14"	415	1117699	37.1
	"1968"	"1968"	"Illinois"	"17"	"15-19 years"	"15-19"	1027	967198	106.2
	"1968"	"1968"	"Illinois"	"17"	"20-24 years"	"20-24"	1119	776674	144.1
	"1968"	"1968"	"Illinois"	"17"	"25-34 years"	"25-34"	2238	1339576	167.1
	"1968"	"1968"	"Illinois"	"17"	"35-44 years"	"35-44"	4490	1308613	343.1
	"1968"	"1968"	"Illinois"	"17"	"45-54 years"	"45-54"	10368	1284621	807.1
	"1968"	"1968"	"Illinois"	"17"	"55-64 years"	"55-64"	18291	1030379	1775.2
	"1968"	"1968"	"Illinois"	"17"	"65-74 years"	"65-74"	26534	673009	3942.6
	"1968"	"1968"	"Illinois"	"17"	"75-84 years"	"75-84"	29438	338036	8708.5
	"1968"	"1968"	"Illinois"	"17"	"85+ years"	"85+"	13525	67138	20145.1
	"1968"	"1968"	"Illinois"	"17"	"Not Stated"	"NS"	19	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Illinois"	"17"			113192	11030373	1026.2
	"1968"	"1968"	"Indiana"	"18"	"< 1 year"	"1"	2011	91718	2192.6
	"1968"	"1968"	"Indiana"	"18"	"1-4 years"	"1-4"	352	385372	91.3
	"1968"	"1968"	"Indiana"	"18"	"5-9 years"	"5-9"	245	544453	45.0
	"1968"	"1968"	"Indiana"	"18"	"10-14 years"	"10-14"	226	538430	42.0
	"1968"	"1968"	"Indiana"	"18"	"15-19 years"	"15-19"	529	484068	109.3
	"1968"	"1968"	"Indiana"	"18"	"20-24 years"	"20-24"	508	382769	132.7
	"1968"	"1968"	"Indiana"	"18"	"25-34 years"	"25-34"	892	619078	144.1
	"1968"	"1968"	"Indiana"	"18"	"35-44 years"	"35-44"	1842	599903	307.0
	"1968"	"1968"	"Indiana"	"18"	"45-54 years"	"45-54"	4001	568651	703.6
	"1968"	"1968"	"Indiana"	"18"	"55-64 years"	"55-64"	7413	441978	1677.2
	"1968"	"1968"	"Indiana"	"18"	"65-74 years"	"65-74"	11216	296040	3788.7
	"1968"	"1968"	"Indiana"	"18"	"75-84 years"	"75-84"	13266	154008	8613.8
	"1968"	"1968"	"Indiana"	"18"	"85+ years"	"85+"	7051	33872	20816.6
	"1968"	"1968"	"Indiana"	"18"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Indiana"	"18"			49562	5140340	964.2
	"1968"	"1968"	"Iowa"	"19"	"< 1 year"	"1"	894	46736	1912.9
	"1968"	"1968"	"Iowa"	"19"	"1-4 years"	"1-4"	151	198173	76.2
	"1968"	"1968"	"Iowa"	"19"	"5-9 years"	"5-9"	123	289940	42.4
	"1968"	"1968"	"Iowa"	"19"	"10-14 years"	"10-14"	112	290317	38.6
	"1968"	"1968"	"Iowa"	"19"	"15-19 years"	"15-19"	294	264551	111.1
	"1968"	"1968"	"Iowa"	"19"	"20-24 years"	"20-24"	269	183437	146.6
	"1968"	"1968"	"Iowa"	"19"	"25-34 years"	"25-34"	388	300651	129.1
	"1968"	"1968"	"Iowa"	"19"	"35-44 years"	"35-44"	703	305721	229.9
	"1968"	"1968"	"Iowa"	"19"	"45-54 years"	"45-54"	1786	307946	580.0
	"1968"	"1968"	"Iowa"	"19"	"55-64 years"	"55-64"	3790	264940	1430.5
	"1968"	"1968"	"Iowa"	"19"	"65-74 years"	"65-74"	6827	203292	3358.2
	"1968"	"1968"	"Iowa"	"19"	"75-84 years"	"75-84"	9074	117801	7702.8
	"1968"	"1968"	"Iowa"	"19"	"85+ years"	"85+"	5482	27135	20202.7
	"1968"	"1968"	"Iowa"	"19"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Iowa"	"19"			29900	2800640	1067.6
	"1968"	"1968"	"Kansas"	"20"	"< 1 year"	"1"	691	35592	1941.4
	"1968"	"1968"	"Kansas"	"20"	"1-4 years"	"1-4"	112	149374	75.0
	"1968"	"1968"	"Kansas"	"20"	"5-9 years"	"5-9"	97	224965	43.1
	"1968"	"1968"	"Kansas"	"20"	"10-14 years"	"10-14"	82	231094	35.5
	"1968"	"1968"	"Kansas"	"20"	"15-19 years"	"15-19"	231	214736	107.6
	"1968"	"1968"	"Kansas"	"20"	"20-24 years"	"20-24"	246	177807	138.4
	"1968"	"1968"	"Kansas"	"20"	"25-34 years"	"25-34"	296	250600	118.1
	"1968"	"1968"	"Kansas"	"20"	"35-44 years"	"35-44"	642	256909	249.9
	"1968"	"1968"	"Kansas"	"20"	"45-54 years"	"45-54"	1465	248029	590.7
	"1968"	"1968"	"Kansas"	"20"	"55-64 years"	"55-64"	2991	213468	1401.1
	"1968"	"1968"	"Kansas"	"20"	"65-74 years"	"65-74"	4861	153021	3176.7
	"1968"	"1968"	"Kansas"	"20"	"75-84 years"	"75-84"	6790	86890	7814.5
	"1968"	"1968"	"Kansas"	"20"	"85+ years"	"85+"	4013	20231	19835.9
	"1968"	"1968"	"Kansas"	"20"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Kansas"	"20"			22522	2262716	995.4
	"1968"	"1968"	"Kentucky"	"21"	"< 1 year"	"1"	1239	56458	2194.6
	"1968"	"1968"	"Kentucky"	"21"	"1-4 years"	"1-4"	203	221912	91.5
	"1968"	"1968"	"Kentucky"	"21"	"5-9 years"	"5-9"	152	318982	47.7
	"1968"	"1968"	"Kentucky"	"21"	"10-14 years"	"10-14"	160	323027	49.5
	"1968"	"1968"	"Kentucky"	"21"	"15-19 years"	"15-19"	370	303839	121.8
	"1968"	"1968"	"Kentucky"	"21"	"20-24 years"	"20-24"	368	242393	151.8
	"1968"	"1968"	"Kentucky"	"21"	"25-34 years"	"25-34"	672	357294	188.1
	"1968"	"1968"	"Kentucky"	"21"	"35-44 years"	"35-44"	1196	352659	339.1
	"1968"	"1968"	"Kentucky"	"21"	"45-54 years"	"45-54"	2747	338139	812.4
	"1968"	"1968"	"Kentucky"	"21"	"55-64 years"	"55-64"	4907	288430	1701.3
	"1968"	"1968"	"Kentucky"	"21"	"65-74 years"	"65-74"	7488	203212	3684.8
	"1968"	"1968"	"Kentucky"	"21"	"75-84 years"	"75-84"	8873	102034	8696.1
	"1968"	"1968"	"Kentucky"	"21"	"85+ years"	"85+"	4703	22592	20817.1
	"1968"	"1968"	"Kentucky"	"21"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Kentucky"	"21"			33083	3130971	1056.6
	"1968"	"1968"	"Louisiana"	"22"	"< 1 year"	"1"	1879	74178	2533.1
	"1968"	"1968"	"Louisiana"	"22"	"1-4 years"	"1-4"	347	297815	116.5
	"1968"	"1968"	"Louisiana"	"22"	"5-9 years"	"5-9"	218	405507	53.8
	"1968"	"1968"	"Louisiana"	"22"	"10-14 years"	"10-14"	221	401951	55.0
	"1968"	"1968"	"Louisiana"	"22"	"15-19 years"	"15-19"	488	359939	135.6
	"1968"	"1968"	"Louisiana"	"22"	"20-24 years"	"20-24"	552	273665	201.7
	"1968"	"1968"	"Louisiana"	"22"	"25-34 years"	"25-34"	930	412739	225.3
	"1968"	"1968"	"Louisiana"	"22"	"35-44 years"	"35-44"	1591	400912	396.8
	"1968"	"1968"	"Louisiana"	"22"	"45-54 years"	"45-54"	3285	362210	906.9
	"1968"	"1968"	"Louisiana"	"22"	"55-64 years"	"55-64"	5938	296028	2005.9
	"1968"	"1968"	"Louisiana"	"22"	"65-74 years"	"65-74"	8179	192239	4254.6
	"1968"	"1968"	"Louisiana"	"22"	"75-84 years"	"75-84"	7183	80366	8937.9
	"1968"	"1968"	"Louisiana"	"22"	"85+ years"	"85+"	3536	18325	19296.0
	"1968"	"1968"	"Louisiana"	"22"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Louisiana"	"22"			34350	3575874	960.6
	"1968"	"1968"	"Maine"	"23"	"< 1 year"	"1"	365	16958	2152.4
	"1968"	"1968"	"Maine"	"23"	"1-4 years"	"1-4"	83	70844	117.2
	"1968"	"1968"	"Maine"	"23"	"5-9 years"	"5-9"	39	100856	38.7
	"1968"	"1968"	"Maine"	"23"	"10-14 years"	"10-14"	42	98592	42.6
	"1968"	"1968"	"Maine"	"23"	"15-19 years"	"15-19"	108	88245	122.4
	"1968"	"1968"	"Maine"	"23"	"20-24 years"	"20-24"	95	68677	138.3
	"1968"	"1968"	"Maine"	"23"	"25-34 years"	"25-34"	132	102057	129.3
	"1968"	"1968"	"Maine"	"23"	"35-44 years"	"35-44"	293	110881	264.2
	"1968"	"1968"	"Maine"	"23"	"45-54 years"	"45-54"	729	106613	683.8
	"1968"	"1968"	"Maine"	"23"	"55-64 years"	"55-64"	1605	92929	1727.1
	"1968"	"1968"	"Maine"	"23"	"65-74 years"	"65-74"	2673	67814	3941.7
	"1968"	"1968"	"Maine"	"23"	"75-84 years"	"75-84"	3141	35331	8890.2
	"1968"	"1968"	"Maine"	"23"	"85+ years"	"85+"	1805	8451	21358.4
	"1968"	"1968"	"Maine"	"23"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
"Total"	"1968"	"1968"	"Maine"	"23"			11117	968248	1148.2
	"1968"	"1968"	"Maryland"	"24"	"< 1 year"	"1"	1453	68104	2133.5
	"1968"	"1968"	"Maryland"	"24"	"1-4 years"	"1-4"	229	298250	76.8
	"1968"	"1968"	"Maryland"	"24"	"5-9 years"	"5-9"	160	411730	38.9
	"1968"	"1968"	"Maryland"	"24"	"10-14 years"	"10-14"	185	393078	47.1
	"1968"	"1968"	"Maryland"	"24"	"15-19 years"	"15-19"	381	331345	115.0
